instruction_id,recipe_id,instruction_image,instruction
4,212,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00356_04.png,"4. 황태, 대파뿌리, 함초, 무를 넣고 국물을 만든다."
5,212,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00356_05.png,"5. 만들어진 국물에 함초와 대파뿌리를 건져내고
  어간장으로 간을 해준다. 국물을 만들고 남은
  무는 나박썰기 해서 국에 넣어준다."
6,212,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00356_06.png,"6. 마지막에 두부를 넣어 끓여주고 먹기 직전에
  청홍고추와 쪽파를 올려 완성한다."
1,213,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00357_01.png,"1. 주꾸미는 먹기 좋게 잘라주고, 바지락살은 물에
  데쳐서 수분을 빼고 생강청으로 비린내를 제
  거한 뒤 볶아준다."
2,213,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00357_02.png,2. 소고기와 닭가슴살은 각각 양념해준다.
3,213,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00357_03.png,"3. 양파, 청고추, 홍고추, 당근은 채 썰어 함께
  볶아준다."
4,213,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00357_04.png,"4. 볶아 놓은 채소와 고기, 해산물은 양념장에
  버무린다."
5,213,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00357_05.png,5. 미나리와 배를 곱게 채 썰어 올려서 완성한다.
1,214,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00358_01.png,"1. 냉동고등어는 먹기 좋은 크기로 잘라 전분을
  묻혀 기름에 두 번 튀겨준다."
2,214,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00358_02.png,"2. 애호박, 방울토마토, 사과는 적당한 크기로
  잘라준다."
3,214,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00358_03.png,"3. 감자와 양파는 적당한 크기로 자른 뒤 물 1컵
  에 감자를 먼저 넣고 끓여주다 양파를 넣고
  끓여 단맛을 내준다."
4,214,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00358_04.png,"4. 우유에 카레가루를 섞어 불려준 뒤 끓고 있는
  감자에 넣어준다."
5,214,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00358_05.png,"5. 튀겨진 고등어를 키친타월을 이용해 기름을
  빼준다."
6,214,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00358_06.png,"6. 카레가 완성되면 사과, 방울토마토, 꿀을
  넣어주고 튀겨 놓은 고등어에 뿌려 완성한다."
1,215,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00359_01.png,1. 모든 재료를 한데 섞어준다.
2,215,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00359_02.png,2. 소스를 만들어준다.
3,215,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00359_03.png,3. 준비된 틀에 비닐을 깔고 기름을 발라준다.
4,215,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00359_04.png,"4. 소스가 끓어오르면 모든 재료를 넣어 버무려
  준다."
5,215,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00359_05.png,5. 준비된 용기에 만들어진 재료를 쏟아 다져준다.
6,215,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00359_06.png,6. 식으면 잘라서 완성한다.
1,216,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00360_01.png,1. 양파는 네 번 정도 칼집을 내어 준다.
2,216,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00360_02.png,"2. 절임물을 만들고 절임 물에 칼집 낸 양파를
  하루(24시간) 정도 절여준다."
3,216,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00360_03.png,"3. 절임물을 버리지 말고 절임물 반에 생강청,
  식초, 청양고추를 잘라서 섞어주고 국물을
  만든다."
4,216,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00360_04.png,4. 만들어진 국물에 절여진 양파를 담가준다.
5,216,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00360_05.png,5. 24시간 후부터 먹을 수가 있다.
1,217,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00361_01.png,1. 관자 50g은 편으로 썰어준다.
2,217,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00361_02.png,"2. 편으로 썰어준 관자를 다진마늘, 흰후추,
  버터에 볶아준다."
3,217,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00361_03.png,3. 남은 관자 50g은 국물을 만들어준다.
4,217,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00361_04.png,"4. 브로콜리와 시금치는 뜨거운 물에 데쳐낸 후
  국물 낸 볶은관자와 브로콜리, 시금치는 믹서
  에 간다."
5,217,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00361_05.png,"5. 팬에 넣고 끓이고 우유를 넣고 한 번 더 끓여
  준다."
6,217,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00361_06.png,"6. 생크림과 파마산치즈로 농도를 맞춘 후 그릇에
  담고 마늘칩을 올려서 완성한다."
1,218,http://www.foodsafetykorea.go.kr/uploadimg/20230308/20230308032329_1678256609176.jpg,1. 실곤약은 세척해 물기를 빼준 뒤 레몬즙을 살짝 뿌려준다.
2,218,http://www.foodsafetykorea.go.kr/uploadimg/20230308/20230308033824_1678257504091.jpg,"2. 당근, 양파, 홍고추, 청고추는 채 썰어 볶는다."
3,218,http://www.foodsafetykorea.go.kr/uploadimg/20230308/20230308033847_1678257527466.jpg,3. 오이는 돌려깎기 해주고 팽이와 영양부추는 적당한 크기로 잘라 각각 살짝 볶아 건진다.
4,218,http://www.foodsafetykorea.go.kr/uploadimg/20230308/20230308033907_1678257547672.jpg,4. 달걀은 황백지단으로 만들어 채 썰어준다.
5,218,http://www.foodsafetykorea.go.kr/uploadimg/20230308/20230308034202_1678257722146.jpg,5. 소스를 팬에 만들어 준 뒤 곤약을 볶아준다.
6,218,http://www.foodsafetykorea.go.kr/uploadimg/20230308/20230308034306_1678257786207.jpg,"6. 볶은 곤약에 ②를 넣고 한 번 더 볶은 뒤 ③을 섞어 그릇에 담고, 지단채를 올리고 참기름, 통깨를 뿌려 마무리한다."
1,219,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00363_01.png,"1. 닭가슴살은 송송 다져준 후 소금, 후추로
  밑간을 해준다."
2,219,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00363_02.png,2. 미역은 물에 불려준 후 송송 잘라준다.
3,219,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00363_03.png,3. 두부는 물기를 꼭 짜준다.
4,219,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00363_04.png,"4. 청양고추, 대파, 당근은 송송 다져준다."
5,219,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00363_05.png,5. 소스를 만들어준다.
6,219,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00363_06.png,"6. 준비된 재료에 계란으로 반죽해 한입 크기로
  전을 부쳐준다."
1,220,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00364_01.png,"1. 당귀는 잎만 떼어 먹기 좋게 잘라서 물에
  담가준다."
2,220,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00364_02.png,2. 두가지묵은 먹기 좋게 길이로 잘라준다.
3,220,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00364_03.png,"3. 양파, 파프리카, 알배추는 가늘게 채 썰어준다."
4,220,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00364_04.png,4. 소스를 만들어준다.
5,220,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00364_05.png,"5. 모든 재료를 담고 소스에 통깨를 섞은 뒤
  샐러드에 뿌려 완성한다."
1,221,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00365_01.png,1. 블루베리는 믹서에 갈아서 체에 내려준다.
2,221,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00365_02.png,2. 물에 끓여주면서 흰앙금과 설탕을 풀어준다.
3,221,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00365_03.png,3. 여기에 다시 한천가루를 넣어 끓여준다.
4,221,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00365_04.png,4. 여기에 블루베리를 넣어 끓인다.
5,221,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00365_05.png,5. 몰드에 넣어서 시원한 곳에서 식혀준다.
6,221,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00365_06.png,6. 접시에 완성한다.
1,222,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00366_01.png,"1. 장어 살 쪽에 칼집을 내어 우유와 후추로
  마리네이드 해서 비린내를 제거한다."
2,222,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00366_02.png,"2. 우엉, 인삼, 홍고추는 채 썰어 냉수에 담가둔다"
3,222,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00366_03.png,"3. 미나리, 팽이는 먹기 좋게 썰어준다."
4,222,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00366_04.png,"4. 양파, 청고추는 가늘게 채 썰어준다."
5,222,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00366_05.png,5. 장어는 찜기에 쪄준다.
6,222,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00366_06.png,"6. 모든 채소를 한데 섞어 샐러드소스로 버무려
  샐러드를 만들어주고 장어와 함께 완성한다."
1,223,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00367_01.png,"1. 두부는 1cm 두께로 잘라 볶은소금을 뿌려
  수분을 제거한다."
2,223,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00367_02.png,2. 오이는 껍질 부분만 송송 썰어준다.
3,223,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00367_03.png,"3. 당근, 양파는 송송 썰어준다."
4,223,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00367_04.png,4. 두부는 노릇하게 구워준다.
5,223,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00367_05.png,"5. 오이, 당근, 양파를 소스에 버무려 샐러드를
  만들고 소스도 함께 만든다."
6,223,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00367_06.png,"6. 두부를 한입 크기로 잘라준 후 슬라이스햄과
  샐러드를 올려 소스랑 함께 완성한다."
1,224,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00368_01.png,"1. 다진 쇠고기는 양념장에 버무려주고 두부는
  으깨준다."
2,224,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00368_02.png,"2. 애호박, 당근은 송송 다져준다."
3,224,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00368_03.png,"3. 표고버섯은 불려준 뒤 채 썰어 참기름과
  버섯마늘소금에 살짝 무쳐서 볶아준다."
4,224,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00368_04.png,4. 양념된 소고기는 팬에 볶아준다.
5,224,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00368_05.png,"5. 소고기를 볶아주던 팬에 밥과 표고를 넣고
  끓여주다 두부를 넣고 죽을 해준다."
6,224,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00368_06.png,"6. 다진 애호박, 당근을 넣어서 끓여주고 불을
  끄기 전에 청국장과 흑임자를 넣어 죽을
  완성한다."
1,225,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00369_01.png,1. 증편은 팬에 구워준다.
2,225,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00369_02.png,2. 망고와 방울토마토는 먹기 좋게 잘라준다.
3,225,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00369_03.png,3. 모든 채소는 먹기 좋게 잘라서 물에 담근다.
4,225,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00369_04.png,"4. 소스 재료를 섞어 소스를 만들고, 접시에 준비된
  채소를 담고 소스를 뿌려준 후 구운 떡과 망고
  를 올려 완성한다."
1,226,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00470_1.png,"1. 판젤라틴을 얼음물에 담군 후 흐물흐물
  해질 때까지 불려 둔다."
2,226,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00470_2.png,2. 토마토는 물을 넣고 갈아 준비한다.
3,226,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00470_3.png,"3. 갈아 놓은 토마토에 올리고당과
  레몬즙을 넣어 골고루 섞는다."
4,226,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00470_4.png,"4. 레몬즙을 넣은 토마토를 은근히
  끓인다."
5,226,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00470_5.png,"5. 끓고 있는 토마토에 불린 젤라틴을
  넣고 녹여주고, 젤라틴이 녹으면
  불을 끄고, 접시에 담아 냉장고에 약
  20분 정도 굳힌다."
6,226,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00470_6.png,"6. 팬에 설탕을 넣고 설탕이 녹으면,
  블루베리를 넣어 은근히 졸여진 후
  굳어진 토마토젤리 위에 올려 완성한다."
1,227,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00471_1.png,"1. 닭가슴살은 가운데 1/4 정도 깊은 칼집
  넣어 소금과 후추를 뿌려놓는다."
2,227,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00471_2.png,"2. 느타리버섯은 찢고, 베이컨은 네모지게
  썰어놓는다."
3,227,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00471_3.png,"3. 시금치는 살짝 데쳐 썰고, 양파와 대파는
  입자있게 썰어 준비한다."
4,227,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00471_4.png,"4. 팬에 버터를 두르고, 시금치와 버섯을
  넣어 볶다가 굴소스를 넣고 다시 볶아
  준다."
5,227,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00471_5.png,"5. 닭가슴살에 볶아 놓은 시금치와 버섯을
  넣어 팬에 올리브기름으로 구워 익힌다."
6,227,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00471_6.png,"6. 냄비에 베이컨과 양파를 넣어 볶다가
  카레가루를 넣어 살짝 볶고, 다시 우유와
  생크림, 대파를 넣고 끓여 카레소스를
  만들고, 어린잎채소와 닭스테이크
  (⑤)를 접시에 담고 카레 소스를 올려
  완성한다."
1,228,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00472_1.png,"1. 돼지고기에 생강즙과 소금, 후춧가루를
  넣어 숙성한다."
2,228,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00472_2.png,"2. 숙성된 돼지고기에 간장과 정종, 설탕,
  파, 마늘, 양파, 참기름, 통깨 넣어
  골고루 양념한다."
3,228,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00472_3.png,"3. 새송이, 가지, 표고, 홍피망을 편으로
  썰어 준비한다."
4,228,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00472_4.png,"4. 된장에 마요네즈와 생크림, 다진
  땅콩을 섞어놓는다."
5,228,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00472_5.png,"5. 새송이와 가지, 표고, 홍피망은 팬에서
  굽는다."
6,228,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00472_6.png,"6. 팬이 따끈해지면 양념한 돼지고기를
  구워 접시에 담고 그 위에 된장 소스를
  올리고, 구워낸 채소를 다시 위에 올려
  완성한다."
1,229,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00473_1.png,"1. 생선살은 가시를 발라내고 곱게 으깨어
  놓는다."
2,229,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00473_2.png,"2. 으깬 생선살에 맛술 과 생강즙, 소금을
  넣어 골고루 치댄다."
3,229,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00473_3.png,"3. 잘 치댄 생선살에 밀가루를 넣어 다시
  치대어 준다."
4,229,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00473_4.png,"4. 양파와 당근, 샐러리, 마늘은 곱게
  다지고, 옥수수는 알맹이를 준비한다."
5,229,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00473_5.png,"5. 생선살에 다진 채소와 어린이 치즈를
  다져 섞는다."
6,229,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00473_6.png,"6. 채소를 다져 섞은 생선살을 동글동글
  하게 완자를 빚어 튀김기름에 약 150℃
  온도에서 은근히 5분 정도 튀겨 완성
  한다."
1,230,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00474_1.png,"1. 보리는 깨끗이 씻어 물을 충분히 붓고
  약 30분 정도 불려 준비한다."
2,230,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00474_2.png,"2. 주꾸미는 밀가루를 넣고 조물조물
  주물러 다시 깨끗이 씻어 준비한다."
3,230,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00474_3.png,"3. 씻어놓은 주꾸미는 살짝 데쳐 입자
  있게 다져 놓는다."
4,230,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00474_4.png,"4. 미나리와 당근, 양파는 입자있게
  다져 놓는다."
5,230,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00474_5.png,"5. 냄비에 참기름을 두르고, 주꾸미를
  먼저 볶다가 불린 보리쌀을 넣고 다시
  볶은 뒤 썰어놓은 채소(④)를 넣는다."
6,230,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00474_6.png,"6. 냄비에 육수를 넣고 나무주걱으로
  은근히 저어가면 끓이다가 죽이 어우러
  지면, 우유와 치즈, 간장을 살짝 넣고
  한 번 더 끓여 완성한다."
1,231,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00475_1.png,"1. 삼겹살은 로즈마리를 뿌려
  숙성시킨다."
2,231,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00475_2.png,"2. 고구마는 삶아 준비하고, 감자는 웨지
  감자형으로 썰어 익힌 후 기름에 튀겨
  놓는다."
3,231,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00475_3.png,"3. 삶아진 고구마를 으깨어 생크림을 넣어
  골고루 섞는다."
4,231,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00475_4.png,4. 오렌지는 즙을 짜 놓는다.
5,231,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00475_5.png,"5. 숙성된 삼겹살은 오븐에 굽고, 브로컬리는
  살짝 데쳐 올리브오일에 볶아놓는다."
6,231,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00475_6.png,"6. 팬에 오렌지즙과 설탕, 정종, 소금을
  넣고 바글바글 졸인 후 와사비를 넣어
  소스를 만들고, 오븐에 구어진 삼겹살을
  잘라 접시에 담고 그 위에 소스를
  살짝 올리고, 한쪽에는 감자튀김(②),
  고구마무스(③), 브로컬리(⑤)를
  곁들여 완성한다."
1,232,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00476_1.png,"1. 마늘과 양파를 입자있게 다져 팬에 볶아
  식혀 준비하고 파프리카는 다져 놓는다."
2,232,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00476_2.png,"2. 다진 소고기에 준비한 채소(①)와
  빵가루, 후춧가루, 소금 넣고 골고루 치
  대어 소고기 볼을 만든 후 후라이팬에
  버터와 식용유를 두르고 소고기볼을
  속까지 익혀 준비한다."
3,232,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00476_3.png,"3. 바나나는 작게 깍뚝 모양으로 썰고,
  게맛살은 약 3cm 길이로 찢어 준비
  한다."
4,232,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00476_4.png,"4. 고구마는 껍질을 벗겨 삶아 채에 내려
  마요네즈와 매실액을 넣어 섞은 뒤
  바나나, 게맛살(③)을 골고루 섞어
  소스를 만든다."
5,232,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00476_5.png,"5. 브로컬리는 작게 썰어 미니버섯과
  함께 팬에 살짝 구워 준비한다."
6,232,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00476_6.png,"6. 익혀 놓은 소고기볼(②)을 접시에 담고
  그 위에 소스(④)를 얹은 뒤 브로컬리와
  미니버섯(⑤), 어린잎을 올려 완성한다."
1,233,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00477_1.png,"1. 수삼은 뇌두를 제거하고 양파와
  대파, 마늘과 함께 다진다"
2,233,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00477_2.png,"2. 다진 소고기에 다진 재료(①)와 간장,
  후춧가루, 정종, 찹쌀가루를 넣어
  골고루 섞는다."
3,233,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00477_3.png,"3. 대추는 씨를 제거하고 채를 썰어
  곁들임채소로 준비하고, 새송이는
  길이로 썰어 갈비뼈 모양으로 만들어
  놓는다."
4,233,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00477_4.png,"4. 양념이 된 소고기(②)를 새송이(③)에
  감싸듯 타원형 모양으로 떡갈비를
  만든다."
5,233,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00477_5.png,"5. 만들어 놓은 떡갈비를 팬에 은근히
  익힌다."
6,233,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00477_6.png,"6. 간장과 올리고당, 설탕, 육수를 넣고
  섞어가며 바글바글 끓인 뒤, 익힌 떡갈
  비(⑤)를 넣고 살짝 졸인 후 접시에 담고,
  그 위에 통깨를 살짝 뿌리고, 대추채(③)와
  어린잎을 곁들임채소로 올려 완성한다."
1,234,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00478_1.png,"1. 밀가루를 세등분하여 각각 백년초,
  뽕잎, 치자 가루를 넣고 물을 넣고
  반죽을 한 뒤 비닐봉투에 넣어 숙성을
  시킨다."
2,234,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00478_2.png,"2. 두부는 소창에 물기를 짜고, 양파, 파,
  마늘은 다지고, 부추는 송송 썰어 준비
  하고, 숙주는 뜨거운 물에 데쳐 곱게
  다진다."
3,234,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00478_3.png,"3. 오징어는 껍질을 벗겨 입자있게 다져
  놓는다."
4,234,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00478_4.png,"4. 다진고기에 준비한 두부와 양파, 파,
  마늘, 부추, 숙주(②)와 오징어(③)를
  넣어 섞은 후 참기름과 후춧가루, 통깨를
  넣어 딤섬 속을 만든다."
5,234,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00478_5.png,"5. 숙성된 밀가루 반죽을 꺼내 밀대를
  이용하여 넓게 밀어 준다."
6,234,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00478_6.png,"6. 밀어 놓은 반죽을 사각으로 자른 후
  그 안에 딤섬 속을 넣어 미나리를 데쳐
  끈을 만들어 딤섬 위쪽을 묶은 후
  찜통에서 김이 오르면 약 10분 정도
  쪄서 완성한다."
1,235,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00479_1.png,"1. 양파와 대파, 당근, 마늘은 입자있게
  다져 준비한다."
2,235,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00479_2.png,"2. 팬에 기름을 두르고, 팬이 따끈해 지면
  준비한 채소(①)를 넣어 재빠르게 볶아
  식힌다."
3,235,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00479_3.png,"3. 메추리알은 찬물에 넣어 소금을 넣고
  약 5분 정도 삶아 건져 찬물에 헹구어
  껍질을 제거시켜 놓는다."
4,235,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00479_4.png,"4. 준비한 밥에 볶아 놓은 채소와 소금을
  넣어 골고루 섞은 후 준비한 메추리알을
  감싸 준다."
5,235,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00479_5.png,"5. 밥으로 감싼 메추리알을 밀가루와
  녹말을 섞어 그 위에 굴리고, 다시
  달걀물에 굴린 후 빵가루를 입혀준다."
6,235,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00479_6.png,"6. 튀김 기름이 약 170℃ 정도 되면,
  만들어 놓은 메추리알을 넣어 골고루
  색이 나도록 튀겨 완성하고, 칠리소소와
  함께 제공한다."
1,236,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00480_1.png,"1. 가지는 약 10cm 길이로 길고, 납작하게
  썰어 준비한다."
2,236,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00480_2.png,"2. 팬에 올리브 오일을 살짝 둘러 썰어놓은
  가지를 소금을 넣고 살짝 익힌다."
3,236,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00480_3.png,"3. 토마토는 반은 토마토 형태로 납작하게
  썰어 놓는다."
4,236,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00480_4.png,4. 토마토반은 입자있게 다져 준비한다.
5,236,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00480_5.png,"5. 다진 토마토를 준비한 토마토소스에
  섞어 살짝 어우러지게 끓여 준비한다."
6,236,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00480_6.png,"6. 구운 가지위에 토마토와 모짜렐라치즈를
  올려 팬에 굽고, 별도로 팽이버섯에
  후춧가루를 뿌려 살짝 구워 접시에 담고,
  끓여 놓은 토마토소스를 올려 완성한다."
1,237,http://www.foodsafetykorea.go.kr/uploadimg/20230309/20230309102321_1678325001406.jpg,1. 마늘과 양파는 입자있게 다져 볶아서 준비한다.
2,237,http://www.foodsafetykorea.go.kr/uploadimg/20230309/20230309102338_1678325018516.jpg,"2. 다진 소고기와 돼지고기에 볶아놓은 마늘과 양파를 넣고, 소금과 후춧가루, 달걀물, 빵가루, 녹말가루를 넣어 골고루 치대어 숙성시킨다."
3,237,http://www.foodsafetykorea.go.kr/uploadimg/20230309/20230309102353_1678325033553.jpg,3. 깻잎은 곱게 채를 썰어 찬물에 담가 싱싱해 지면 건져 숙성된 고기에 넣는다.
4,237,http://www.foodsafetykorea.go.kr/uploadimg/20230309/20230309102411_1678325051671.jpg,4. 깻잎을 넣은 고기를 지름 4cm 크기의 함박스테이크 형태를 만들어 팬에 올리브오일을 넣고 익힌다
5,237,http://www.foodsafetykorea.go.kr/uploadimg/20230309/20230309102429_1678325069385.jpg,"5. 냄비에 마른고추와 대파, 마늘, 와인, 저염간장, 올리고당, 설탕을 넣어 끓이다가, 토마토(2/3 분량)를 다져넣고, 뭉근하게 졸여 체에 걸러 놓는다."
6,237,http://www.foodsafetykorea.go.kr/uploadimg/20230309/20230309102448_1678325088522.jpg,6. 남은 토마토는 원형을 살려 슬라이스하여 접시에 깔아준 뒤 익힌 함박스테이를 얹고 메추리알은 한 개씩 반숙 지단을 부쳐 익힌 함박스테이크 위에 올린다.
1,238,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00482_1.png,"1. 스파게티는 약 10분 정도 삶아 건져
  찬물에 헹궈 물기를 빼고 올리브오일을
  발라 준비한다."
2,238,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00482_2.png,"2. 소고기는 넓게 편으로 펴서 간장, 설탕,
  마늘을 넣어 양념을 한다."
3,238,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00482_3.png,"3. 양념된 소고기를 팬에 구워 냅킨위에
  올려 기름을 빼놓는다."
4,238,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00482_4.png,"4. 깻잎과 양파, 파프리카는 길게 채를
  썰어 준비한다."
5,238,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00482_5.png,"5. 팬에 기름을 넣고 팬이 뜨거울 때
  양파를 넣어 재빠르게 볶아낸다."
6,238,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00482_6.png,"6. 준비한 육수에 설탕과 식초, 저염간장을
  넣어 차갑게 냉장보관하고, 그릇에
  스파게티를 담고, 그 위에 볶은 양파와
  깻잎, 파프리카와 구운 고기를 올린 후
  차가운 육수를 부어 완성한다."
